1,0,0,0,0,1,0,0,0,0,0,0,0,1
11,0,0,0,0,0,0,0,3,5,9,0,0,0

1,1,0,1,0,0,1,0,0,0,1,0,1,1
5,0,1,0,0,0,0,2,1,0,12,3,2,2

1,0,0,2,0,0,0,0,2,0,0,0,0,4
0,0,0,0,0,0,0,0,1,2,3,2,0,0

0,1,3,2,0,2,3,1,1,2,0,0,0,1
16,0,0,0,0,0,0,2,1,9,41,1,48,7

0,0,1,1,0,1,0,0,0,0,0,0,2,2
4,2,2,2,0,0,1,0,10,0,16,58,10,8

2,0,0,1,1,0,0,1,0,0,0,0,0,6
0,0,3,0,0,21,3,2,7,0,5,1,22,0

1,1,1,0,3,0,0,0,0,1,0,1,1,2
1,0,0,0,0,0,0,10,0,0,0,49,0,7

0,2,0,2,1,0,2,2,0,1,0,0,1,2
20,0,14,0,0,0,0,0,0,0,0,0,6,16

20,1,0,1,0,0,0,1,0,0,0,4,0,1
0,0,9,0,0,0,0,0,0,0,10,0,14,0

1,0,1,1,0,1,0,2,1,2,1,0,0,1
5,1,0,5,6,0,0,8,0,1,20,1,22,7

0,5,3,0,0,0,2,0,2,2,1,0,1,5
50,11,0,0,0,0,4,29,0,0,26,74,20,3

