2,4,2,1,1,6,3,2,1,3,1,1,5,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0

2,6,3,6,2,1,5,1,4,1,2,0,1,3
0,0,0,0,0,0,0,1,0,0,4,0,0,0

6,8,2,6,3,2,3,2,4,2,1,3,0,9
0,0,0,0,0,0,0,0,0,0,4,0,0,0

2,6,5,8,1,5,7,3,3,6,5,5,0,7
2,0,0,0,0,0,0,0,0,0,9,0,13,0

3,4,4,1,1,3,2,0,2,3,3,3,2,2
0,0,0,0,0,0,0,0,3,0,1,11,4,0

7,8,4,5,4,1,2,3,4,2,4,3,2,9
0,0,0,0,0,3,0,0,0,0,0,0,1,0

5,3,4,5,5,3,6,4,0,5,1,5,4,2
0,0,0,0,0,0,0,2,0,0,0,13,0,1

2,6,1,7,6,3,5,7,3,3,2,3,3,4
16,0,0,0,0,0,0,0,0,0,0,0,0,5

3,5,4,3,1,1,3,2,1,4,3,7,3,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0

4,9,3,7,1,5,7,3,7,5,2,1,2,5
0,0,0,0,0,0,0,0,0,0,13,0,0,0

1,9,4,3,4,3,4,0,4,7,2,1,2,7
16,0,0,0,0,0,0,0,0,0,5,10,5,1

