1,1,0,0,0,1,0,0,0,1,0,0,1,2
8,0,0,0,0,0,0,0,3,3,8,0,0,0

3,3,1,2,0,0,1,0,1,0,2,0,2,2
5,0,0,0,0,0,0,1,1,0,11,1,2,1

1,2,0,2,0,0,0,0,3,0,0,0,0,5
0,0,0,0,0,0,0,0,1,0,1,2,0,0

0,1,4,2,0,2,3,1,2,2,0,0,0,2
15,0,0,0,0,0,0,2,1,7,31,2,38,7

2,1,1,1,0,1,0,0,2,0,2,0,2,2
2,1,2,1,0,0,0,0,9,0,4,51,8,7

4,6,0,1,1,0,0,2,0,0,0,0,0,6
0,0,3,0,0,20,1,1,7,0,2,0,17,0

16,1,1,1,4,0,1,0,0,1,1,2,1,4
0,0,0,0,0,0,0,10,0,0,0,52,0,2

15,3,0,2,1,0,2,2,0,1,1,1,1,3
0,0,8,0,0,0,0,0,0,0,0,0,5,13

20,1,3,1,0,0,0,0,0,0,0,4,0,1
0,0,6,0,0,0,0,0,0,0,10,0,12,0

0,0,1,2,0,1,0,2,1,2,1,1,0,1
4,1,0,5,4,0,0,7,0,1,18,0,20,6

3,6,3,2,0,0,2,0,4,2,0,0,1,4
33,8,0,0,0,0,4,15,0,0,21,65,5,2

