4,3,4,4,2,5,2,3,1,3,4,2,8,5
1,0,0,0,0,0,0,0,0,0,0,0,0,0

3,7,4,5,3,1,5,1,4,4,2,3,2,4
0,0,0,0,0,0,0,0,0,0,4,0,0,0

6,5,7,6,4,4,4,4,4,6,1,4,2,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0

4,5,7,7,2,5,8,6,5,7,4,4,1,8
0,0,0,0,0,0,0,0,0,0,6,0,5,0

5,3,4,3,5,3,2,0,2,4,5,3,2,4
0,0,0,0,0,0,0,0,1,0,0,12,1,0

8,4,7,6,4,0,2,9,6,3,5,5,3,10
0,0,0,0,0,2,0,0,0,0,0,0,0,0

16,6,4,4,5,3,4,8,2,5,4,3,6,4
0,0,0,0,0,0,0,0,0,0,0,5,0,2

15,5,2,6,6,4,6,7,5,4,4,3,7,5
0,0,0,0,0,0,0,0,0,0,0,0,0,2

20,3,5,5,2,3,3,4,3,5,7,8,4,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0

3,6,4,7,2,7,9,5,9,7,4,1,5,6
0,0,0,0,0,0,0,0,0,0,8,0,2,0

2,9,5,8,5,5,7,1,5,9,5,1,3,8
8,0,0,0,0,0,0,0,0,0,2,4,0,0

