3,4,4,4,2,6,4,2,1,3,4,2,8,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0

3,7,4,7,4,1,6,1,4,4,2,1,1,4
0,0,0,0,0,0,0,0,0,0,4,0,0,0

6,7,6,7,4,4,3,4,4,6,1,4,2,9
0,0,0,0,0,0,0,0,0,0,1,0,0,0

4,7,7,6,2,6,9,4,4,7,5,6,1,7
0,0,0,0,0,0,0,0,0,0,7,0,6,0

5,4,5,2,4,4,2,0,2,4,5,1,2,4
0,0,0,0,0,0,0,0,0,0,0,12,1,0

8,6,7,8,4,1,4,8,6,5,4,6,2,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0

5,6,4,4,5,3,6,8,0,5,4,5,5,4
0,0,0,0,0,0,0,0,0,0,0,4,0,0

2,6,2,7,6,4,6,7,5,4,4,3,7,5
11,0,0,0,0,0,0,0,0,0,0,0,0,0

3,5,5,5,1,3,4,4,4,5,7,8,3,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0

3,9,4,8,3,6,10,5,9,6,3,2,4,7
0,0,0,0,0,0,0,0,0,0,10,0,0,0

2,9,5,9,5,5,8,2,4,9,5,2,3,8
9,0,0,0,0,0,0,0,0,0,2,5,0,0

