2,3,0,2,0,2,3,0,1,1,1,0,1,2
0,0,0,0,0,0,0,0,0,0,1,0,0,0

2,5,1,5,1,0,4,0,1,1,2,0,1,1
0,0,0,0,0,0,0,0,0,0,8,0,0,0

2,7,0,2,2,2,0,2,2,1,0,2,0,4
0,0,0,0,0,0,0,0,0,0,7,0,0,0

2,7,4,3,0,3,7,2,3,5,3,2,0,3
2,0,0,0,0,0,0,0,0,1,16,0,17,0

2,3,2,2,1,3,0,0,0,1,1,1,2,2
0,0,0,1,0,0,0,0,4,0,0,40,4,1

6,6,1,4,2,1,3,3,0,2,1,2,1,8
0,0,0,0,0,0,0,0,0,0,1,0,4,0

2,3,4,2,5,3,4,1,0,3,0,5,3,2
0,0,0,0,0,0,0,4,0,0,0,18,0,1

0,5,1,5,4,2,5,5,3,3,2,0,2,2
18,0,2,0,0,0,0,0,0,0,0,0,0,1

1,4,3,3,0,0,2,1,1,2,3,5,2,2
0,0,3,0,0,0,0,0,0,0,1,0,2,0

2,7,1,6,1,3,7,3,4,2,1,1,0,1
0,0,0,0,0,0,0,1,0,0,19,0,0,1

1,8,4,2,3,3,3,0,3,3,1,1,1,6
28,0,0,0,0,0,0,3,0,0,9,22,6,2

