7,6,6,6,6,9,5,5,6,5,6,5,9,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0

4,9,7,8,7,4,8,5,7,6,3,4,4,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0

9,9,8,8,8,4,6,4,8,6,3,4,3,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0

5,9,9,9,4,6,10,7,8,9,8,7,5,9
0,0,0,0,0,0,0,0,0,0,4,0,2,0

6,5,7,5,7,3,6,3,4,6,8,6,4,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0

9,9,8,10,6,3,4,9,7,7,6,9,6,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0

5,8,7,5,6,5,7,8,4,6,5,6,6,5
0,0,0,0,0,0,0,0,0,0,0,1,0,0

4,6,3,7,7,6,7,8,6,6,6,7,7,7
4,0,0,0,0,0,0,0,0,0,0,0,0,1

7,6,9,6,5,4,7,7,6,8,8,9,7,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0

4,10,7,9,5,9,10,7,10,7,8,5,5,8
0,0,0,0,0,0,0,0,0,0,2,0,0,0

5,10,7,10,5,6,9,5,6,9,7,3,4,10
1,0,0,0,0,0,0,0,0,0,1,1,0,0

