1,2,0,2,0,2,3,0,1,1,1,0,0,2
1,0,0,0,0,0,0,0,2,0,4,0,0,0

2,5,1,5,0,0,3,0,1,0,2,0,1,1
0,0,0,0,0,0,0,0,1,0,10,0,1,0

2,6,0,2,1,1,0,0,2,1,0,0,0,4
0,0,0,0,0,0,0,0,0,0,9,0,0,0

0,5,4,3,0,3,7,2,2,2,2,2,0,2
7,0,0,0,0,0,0,0,0,7,23,0,22,1

1,2,1,2,0,3,0,0,0,1,1,1,1,2
0,0,2,1,0,0,0,0,5,0,7,42,6,1

5,6,0,4,1,1,3,3,0,2,1,1,1,7
0,0,1,0,0,0,0,0,3,0,1,0,5,0

0,2,4,2,4,2,4,0,0,2,0,5,1,2
0,0,0,0,0,0,0,8,0,0,0,25,0,2

0,4,1,4,3,2,4,2,1,1,2,0,1,2
23,0,5,0,0,0,0,0,0,0,0,0,2,2

1,4,3,2,0,0,2,1,1,0,0,5,0,2
0,0,5,0,0,0,0,0,0,0,8,0,7,0

2,7,1,6,1,1,5,3,1,2,1,1,0,1
0,0,0,0,0,0,0,2,0,0,19,0,0,2

0,7,4,2,2,2,3,0,2,3,1,1,1,5
38,4,0,0,0,0,2,8,0,0,16,36,6,2

