2,3,2,3,1,6,4,1,1,2,1,1,3,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0

2,5,2,6,2,0,5,1,2,1,2,0,1,3
0,0,0,0,0,0,0,0,0,0,4,0,0,0

6,7,0,4,3,2,2,2,3,1,1,2,0,8
0,0,0,0,0,0,0,0,0,0,3,0,0,0

2,7,5,6,1,5,8,3,3,5,4,5,0,6
1,0,0,0,0,0,0,0,0,0,9,0,10,0

3,3,3,2,1,4,2,0,0,3,3,1,2,2
0,0,0,0,0,0,0,0,3,0,0,27,2,0

7,6,4,6,4,1,4,3,4,2,4,3,2,9
0,0,0,0,0,0,0,0,0,0,0,0,2,0

5,3,4,3,5,3,6,4,0,5,1,5,4,2
0,0,0,0,0,0,0,3,0,0,0,8,0,0

2,5,1,7,6,3,5,7,3,3,2,1,3,3
15,0,1,0,0,0,0,0,0,0,0,0,0,1

3,4,4,3,1,1,2,2,2,4,4,6,3,5
0,0,0,0,0,0,0,0,0,0,1,0,0,0

3,7,2,7,1,5,8,3,7,4,2,1,2,5
0,0,0,0,0,0,0,0,0,0,16,0,0,0

1,8,4,3,4,4,4,0,3,7,2,1,2,7
16,0,0,0,0,0,0,0,0,0,6,9,1,1

