1,2,0,1,0,2,3,0,0,1,0,1,0,1
3,0,0,0,0,0,0,0,3,0,9,0,0,0

1,5,1,5,0,0,4,0,0,0,2,0,1,1
1,0,0,0,0,0,0,1,1,0,11,0,2,1

1,7,0,5,0,0,0,0,2,1,0,1,0,2
0,0,0,0,0,0,0,0,1,1,15,1,0,0

0,5,4,5,0,3,4,2,2,2,2,3,0,1
10,0,0,0,0,0,0,0,2,7,24,0,35,1

1,1,1,1,0,1,0,0,0,0,0,0,1,2
2,0,2,0,0,0,0,1,7,0,11,57,8,7

3,8,0,5,1,1,3,1,0,1,0,2,0,6
0,0,3,0,0,0,0,1,7,0,2,0,9,0

0,1,1,4,4,1,6,0,0,1,0,3,1,2
1,0,0,0,0,0,0,8,0,0,0,42,0,1

0,4,1,3,1,2,3,2,0,1,1,4,1,2
31,0,10,0,0,0,0,0,0,0,1,0,5,10

1,3,2,1,0,1,1,0,1,0,0,4,0,2
0,0,8,0,0,0,0,0,0,0,10,0,11,0

3,7,1,6,1,1,5,2,1,2,1,1,0,1
0,0,0,0,4,0,0,7,0,0,20,0,0,2

0,6,4,2,0,1,3,0,2,2,1,0,1,4
41,8,0,0,0,0,3,20,0,0,19,45,7,3

