7,5,6,6,5,9,5,4,5,4,5,5,9,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0

4,8,7,7,7,3,7,5,5,6,2,4,4,5
0,0,0,0,0,0,0,0,0,0,1,0,0,0

9,8,9,8,8,4,5,5,7,6,3,4,3,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0

5,8,8,8,5,6,10,7,6,9,8,7,4,8
0,0,0,0,0,0,0,0,0,0,4,0,2,0

6,4,6,4,7,4,6,3,4,6,8,3,4,4
0,0,0,0,0,0,0,0,0,0,0,4,0,0

9,7,7,9,6,4,5,9,7,7,5,9,5,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0

5,8,7,4,5,5,7,8,3,5,5,6,5,5
0,0,0,0,0,0,0,0,0,0,0,1,0,0

4,6,2,7,7,6,7,8,6,6,5,6,7,7
5,0,0,0,0,0,0,0,0,0,0,0,0,0

6,6,9,6,4,4,7,7,6,8,8,9,6,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0

3,9,7,8,5,9,10,6,10,7,8,3,5,8
0,0,0,0,0,0,0,0,0,0,4,0,0,0

4,10,7,10,5,5,9,5,6,9,7,4,4,10
3,0,0,0,0,0,0,0,0,0,1,2,0,0

